name,uid,code,parent
Floresta do Piauí,FROq4MnyvML,BRA220385,ngdxL2uHaiF
Floriano,Qi74Jg3s8AO,BRA220390,ngdxL2uHaiF
Francinópolis,ZFgCp2mwNJa,BRA220400,ngdxL2uHaiF
Francisco Ayres,E2ccUu8QboU,BRA220410,ngdxL2uHaiF
Francisco Macedo,bHybNS1RpOA,BRA220415,ngdxL2uHaiF
Francisco Santos,jMFmHBI9J4g,BRA220420,ngdxL2uHaiF
Fronteiras,bPKz47xi0l1,BRA220430,ngdxL2uHaiF
Geminiano,G6R4N72ku22,BRA220435,ngdxL2uHaiF
Gilbués,dAqBiRb5xMG,BRA220440,ngdxL2uHaiF
Guadalupe,a73Fhu3pY3S,BRA220450,ngdxL2uHaiF
Guaribas,WkxtI8LgaSh,BRA220455,ngdxL2uHaiF
Hugo Napoleão,w3Y5M9CYZ0L,BRA220460,ngdxL2uHaiF
Ilha Grande,JXZXAm45Oc0,BRA220465,ngdxL2uHaiF
Inhuma,DUR7q5AbQvw,BRA220470,ngdxL2uHaiF
Ipiranga do Piauí,nhyLmjYccfo,BRA220480,ngdxL2uHaiF
Isaías Coelho,XEXowHs8khK,BRA220490,ngdxL2uHaiF
Itainópolis,coXnP7htKig,BRA220500,ngdxL2uHaiF
Itaueira,mDlCrDMsPMW,BRA220510,ngdxL2uHaiF
Jacobina do Piauí,Wnl34w735nI,BRA220515,ngdxL2uHaiF
Jaicós,UWHHSBSe9Aj,BRA220520,ngdxL2uHaiF
Jardim do Mulato,mW0kqLlcLwT,BRA220525,ngdxL2uHaiF
Jatobá do Piauí,Tp1KFixDJh8,BRA220527,ngdxL2uHaiF
Jerumenha,UkAUFucviIN,BRA220530,ngdxL2uHaiF
João Costa,S0wEUQy11ZN,BRA220535,ngdxL2uHaiF
Joaquim Pires,OEWjEVTvyPK,BRA220540,ngdxL2uHaiF
Joca Marques,z1JkDjVEYns,BRA220545,ngdxL2uHaiF
José de Freitas,Tvs01EF8pOB,BRA220550,ngdxL2uHaiF
Juazeiro do Piauí,ePTsSrmh6Dz,BRA220551,ngdxL2uHaiF
Júlio Borges,FfJOCEaOyJu,BRA220552,ngdxL2uHaiF
Jurema,TyVXw87A3iU,BRA220553,ngdxL2uHaiF
Lagoa Alegre,ywmdFFiQriJ,BRA220555,ngdxL2uHaiF
Lagoa de São Francisco,e4kT3pghfBH,BRA220557,ngdxL2uHaiF
Lagoa do Barro do Piauí,qNTvSsjrff6,BRA220556,ngdxL2uHaiF
Lagoa do Piauí,axbss3xhM40,BRA220558,ngdxL2uHaiF
Lagoa do Sítio,dZnR3e9M9mk,BRA220559,ngdxL2uHaiF
Lagoinha do Piauí,PhqVXq4A1Qj,BRA220554,ngdxL2uHaiF
Landri Sales,CgO2LaUIWJr,BRA220560,ngdxL2uHaiF
Luís Correia,xDJ6kkoE36H,BRA220570,ngdxL2uHaiF
Luzilândia,NNsBXV2xoUo,BRA220580,ngdxL2uHaiF
Madeiro,LDjDVX50lzk,BRA220585,ngdxL2uHaiF
Manoel Emídio,YXQ3Ekj5sck,BRA220590,ngdxL2uHaiF
Marcolândia,GnSzprgh7F0,BRA220595,ngdxL2uHaiF
Marcos Parente,oRzpkw7ky6u,BRA220600,ngdxL2uHaiF
Massapê do Piauí,tPv0W4SDPIq,BRA220605,ngdxL2uHaiF
Matias Olímpio,xxvxUKmIRIJ,BRA220610,ngdxL2uHaiF
Miguel Alves,Gl2q7oCnrzd,BRA220620,ngdxL2uHaiF
Miguel Leão,tk60Y0Nb1t0,BRA220630,ngdxL2uHaiF
Milton Brandão,SRtEERppXtQ,BRA220635,ngdxL2uHaiF
Monsenhor Gil,cQZVZ6xhYc6,BRA220640,ngdxL2uHaiF
Monsenhor Hipólito,XvqyGKlnDzo,BRA220650,ngdxL2uHaiF
Monte Alegre do Piauí,EQqMiffu5bZ,BRA220660,ngdxL2uHaiF
Morro Cabeça no Tempo,o3QzQ0SAeSn,BRA220665,ngdxL2uHaiF
Morro do Chapéu do Piauí,Tk2aOwaKbcr,BRA220667,ngdxL2uHaiF
Murici dos Portelas,XBV1ubhibYb,BRA220669,ngdxL2uHaiF
Nazaré do Piauí,IZnAs8UM8Zn,BRA220670,ngdxL2uHaiF
Nazaria,EvVvgye3OKX,BRA220672,ngdxL2uHaiF
Nossa Senhora de Nazaré,WRrXmt1Kaut,BRA220675,ngdxL2uHaiF
Nossa Senhora dos Remédio,KBLnHHeqiH8,BRA220680,ngdxL2uHaiF
Nova Santa Rita,C6uqRdXznla,BRA220795,ngdxL2uHaiF
Novo Oriente do Piauí,mNiwwo5gTte,BRA220690,ngdxL2uHaiF
Novo Santo Antônio,drXIbVOj210,BRA220695,ngdxL2uHaiF
Oeiras,oQwpKafnSDW,BRA220700,ngdxL2uHaiF
Olho D'Água do Piauí,sN1pMbhKr7z,BRA220710,ngdxL2uHaiF
Padre Marcos,cTepgMOujKs,BRA220720,ngdxL2uHaiF
Paes Landim,I14FCURP6T4,BRA220730,ngdxL2uHaiF
Pajeú do Piauí,hoWghHUXYMh,BRA220735,ngdxL2uHaiF
Palmeira do Piauí,wz5y8cmyWB0,BRA220740,ngdxL2uHaiF
Palmeirais,JYuDe4pX7bE,BRA220750,ngdxL2uHaiF
Paquetá,N1Pryu78xCb,BRA220755,ngdxL2uHaiF
Parnaguá,Q6j3Q97Cj1W,BRA220760,ngdxL2uHaiF
Parnaíba,tYPDWKg1wrS,BRA220770,ngdxL2uHaiF
Passagem Franca do Piauí,E007S9ybKW4,BRA220775,ngdxL2uHaiF
Patos do Piauí,MrkkqwZN7Ie,BRA220777,ngdxL2uHaiF
Pau D'Arco do Piauí,x9b9s1mZZyM,BRA220779,ngdxL2uHaiF
Paulistana,q9QSVH1nnX0,BRA220780,ngdxL2uHaiF
Pavussu,KuOylMz7lAI,BRA220785,ngdxL2uHaiF
Pedro II,aSB3rHG9gQk,BRA220790,ngdxL2uHaiF
Pedro Laurentino,a5cxeJ9z0oj,BRA220793,ngdxL2uHaiF
Picos,iPWvBQGFjsC,BRA220800,ngdxL2uHaiF
Pimenteiras,OT1FsRJ0YoI,BRA220810,ngdxL2uHaiF
Pio IX,sAVbmBWk741,BRA220820,ngdxL2uHaiF
Piracuruca,ar435pBxluN,BRA220830,ngdxL2uHaiF
Piripiri,rYU3Jgg0gC9,BRA220840,ngdxL2uHaiF
Porto,VTtfFtsXXh5,BRA220850,ngdxL2uHaiF
Porto Alegre do Piauí,VuM4Khiy4Qp,BRA220855,ngdxL2uHaiF
Prata do Piauí,jXtu1RhonMo,BRA220860,ngdxL2uHaiF
Queimada Nova,drmObJYLZth,BRA220865,ngdxL2uHaiF
Redenção do Gurguéia,LQF77B8rjLz,BRA220870,ngdxL2uHaiF
Regeneração,vYA68b7e5A2,BRA220880,ngdxL2uHaiF
Riacho Frio,OrUmVgxpkez,BRA220885,ngdxL2uHaiF
Ribeira do Piauí,YsFHWUXxhb1,BRA220887,ngdxL2uHaiF
Ribeiro Gonçalves,Mtf2L45JoQk,BRA220890,ngdxL2uHaiF
Rio Grande do Piauí,PbVIHSsIdKQ,BRA220900,ngdxL2uHaiF
Santa Cruz do Piauí,jUYlmZJtxYF,BRA220910,ngdxL2uHaiF
Santa Cruz dos Milagres,pRlLU2rJSmO,BRA220915,ngdxL2uHaiF
Santa Filomena,xkymgNC8EgP,BRA220920,ngdxL2uHaiF
Santa Luz,rzDJygFF0z0,BRA220930,ngdxL2uHaiF
Santa Rosa do Piauí,HHJjMAyjvDg,BRA220937,ngdxL2uHaiF
Santana do Piauí,EYJSopElacx,BRA220935,ngdxL2uHaiF
Santo Antônio de Lisboa,yvmSdfZx9EK,BRA220940,ngdxL2uHaiF
Santo Antônio dos Milagre,HcMlT1LE1s9,BRA220945,ngdxL2uHaiF
Santo Inácio do Piauí,rwshDNWIOXS,BRA220950,ngdxL2uHaiF
São Braz do Piauí,fq8fj9FJ648,BRA220955,ngdxL2uHaiF
São Félix do Piauí,NWgrfHj94dW,BRA220960,ngdxL2uHaiF
São Francisco de Assis do,LvoAdTsofg8,BRA220965,ngdxL2uHaiF
São Francisco do Piauí,vZrI3jqlheW,BRA220970,ngdxL2uHaiF
São Gonçalo do Gurguéia,NKcbGqgEtXO,BRA220975,ngdxL2uHaiF
São Gonçalo do Piauí,ZptPjwltk3V,BRA220980,ngdxL2uHaiF
São João da Canabrava,lEB3u39shfY,BRA220985,ngdxL2uHaiF
São João da Fronteira,ecEqY931wbL,BRA220987,ngdxL2uHaiF
São João da Serra,rbbltHEjZUz,BRA220990,ngdxL2uHaiF
São João da Varjota,mNvEDqc6lNl,BRA220995,ngdxL2uHaiF
São João do Arraial,dhcFvawGEbr,BRA220997,ngdxL2uHaiF
São João do Piauí,uKqmWfyftHM,BRA221000,ngdxL2uHaiF
São José do Divino,gswXO79TYr4,BRA221005,ngdxL2uHaiF
São José do Peixe,R7zaWFBgPB1,BRA221010,ngdxL2uHaiF
São José do Piauí,ABjoaq0UCps,BRA221020,ngdxL2uHaiF
São Julião,oTcR1ifCj17,BRA221030,ngdxL2uHaiF
São Lourenço do Piauí,hGmewzrIahd,BRA221035,ngdxL2uHaiF
São Luis do Piauí,gRbTW2GL3QV,BRA221037,ngdxL2uHaiF
São Miguel da Baixa Grand,l3ccvl4LYvM,BRA221038,ngdxL2uHaiF
São Miguel do Fidalgo,R9lfO6Bhdj3,BRA221039,ngdxL2uHaiF
São Miguel do Tapuio,Fu2Af9sMp7O,BRA221040,ngdxL2uHaiF
São Pedro do Piauí,i79hUqk6i52,BRA221050,ngdxL2uHaiF
São Raimundo Nonato,xGyzzLQE1TS,BRA221060,ngdxL2uHaiF
Sebastião Barros,kplMkf4c3aN,BRA221062,ngdxL2uHaiF
Sebastião Leal,K04DgI5yeao,BRA221063,ngdxL2uHaiF
Sigefredo Pacheco,JfiD1qunCUl,BRA221065,ngdxL2uHaiF
Simões,wFaHTd1FCDk,BRA221070,ngdxL2uHaiF
Simplício Mendes,rOKyZRmkAtu,BRA221080,ngdxL2uHaiF
Socorro do Piauí,Jwe9hAaWbhY,BRA221090,ngdxL2uHaiF
Sussuapara,HHHzPjtLwMU,BRA221093,ngdxL2uHaiF
Tamboril do Piauí,fMynlCjfJrr,BRA221095,ngdxL2uHaiF
Tanque do Piauí,iyRaJKehz4Z,BRA221097,ngdxL2uHaiF
Teresina,OwGhG9Me8vi,BRA221100,ngdxL2uHaiF
União,UUawn6hUV18,BRA221110,ngdxL2uHaiF
Uruçuí,f5M4a3AmxKd,BRA221120,ngdxL2uHaiF
Valença do Piauí,BITqLuBXkNw,BRA221130,ngdxL2uHaiF
Várzea Branca,cEHoCtPdE1f,BRA221135,ngdxL2uHaiF
Várzea Grande,yA5NdpkfYUY,BRA221140,ngdxL2uHaiF
Vera Mendes,gSwLnFuEfcn,BRA221150,ngdxL2uHaiF
Vila Nova do Piauí,fHgP9VUlRnR,BRA221160,ngdxL2uHaiF
Wall Ferraz,SE5uS468qGC,BRA221170,ngdxL2uHaiF
Angra dos Reis,HXx4zJh8EtE,BRA330010,NPuoa5YC0dO
Aperibé,q5jCMkTNWMR,BRA330015,NPuoa5YC0dO
Araruama,IiNWINA6O2N,BRA330020,NPuoa5YC0dO
Areal,vmFPF9HUysu,BRA330022,NPuoa5YC0dO
Armação dos Búzios,bznHrWzfPSi,BRA330023,NPuoa5YC0dO
Arraial do Cabo,g9yeIo2Z3N0,BRA330025,NPuoa5YC0dO
Barra do Piraí,Hq1rrVT7GNz,BRA330030,NPuoa5YC0dO
Barra Mansa,yiyoXhfC4pu,BRA330040,NPuoa5YC0dO
Belford Roxo,QR5jGIp2nw0,BRA330045,NPuoa5YC0dO
Bom Jardim,vy3BQNSFzVT,BRA330050,NPuoa5YC0dO
Bom Jesus do Itabapoana,P0DMPI3Y7Uu,BRA330060,NPuoa5YC0dO
Cabo Frio,Xn0tx0mfHwv,BRA330070,NPuoa5YC0dO
Cachoeiras de Macacu,RmArLFyLjOY,BRA330080,NPuoa5YC0dO
Cambuci,mJSU2M6vl4G,BRA330090,NPuoa5YC0dO
Campos dos Goytacazes,P2EoxxL0RHB,BRA330100,NPuoa5YC0dO
Cantagalo,ajWpHMnxxpw,BRA330110,NPuoa5YC0dO
Carapebus,xKfItavkK0N,BRA330093,NPuoa5YC0dO
Cardoso Moreira,E5QsmgDYZCH,BRA330115,NPuoa5YC0dO
Carmo,mrhMV51BYRB,BRA330120,NPuoa5YC0dO
Casimiro de Abreu,Ftn1HKAJKh1,BRA330130,NPuoa5YC0dO
Comendador Levy Gasparian,OGwM7QKs6RJ,BRA330095,NPuoa5YC0dO
Conceição de Macabu,Z1TNxR3ZBmT,BRA330140,NPuoa5YC0dO
Cordeiro,On9HApdul0C,BRA330150,NPuoa5YC0dO
Duas Barras,ZkHh3mnXTjj,BRA330160,NPuoa5YC0dO
Duque de Caxias,fEWZ8SDIPu8,BRA330170,NPuoa5YC0dO
Engenheiro Paulo de Front,aG13QuAsENr,BRA330180,NPuoa5YC0dO
Guapimirim,poNaHdHM9X2,BRA330185,NPuoa5YC0dO
Iguaba Grande,Y3Ss1qNTf0Q,BRA330187,NPuoa5YC0dO
Itaboraí,N5t919LJLrz,BRA330190,NPuoa5YC0dO
Itaguaí,fN5uDQ6UIxh,BRA330200,NPuoa5YC0dO
Italva,TfgQsyAxkko,BRA330205,NPuoa5YC0dO
Itaocara,evakfXhIGo4,BRA330210,NPuoa5YC0dO
Itaperuna,g5cl6MUPJcF,BRA330220,NPuoa5YC0dO
Itatiaia,GFa6qlNFqAb,BRA330225,NPuoa5YC0dO
Japeri,YYrGbfcZT13,BRA330227,NPuoa5YC0dO
Laje do Muriaé,CxG40vr4BJR,BRA330230,NPuoa5YC0dO
Macaé,pu1HI80LcEZ,BRA330240,NPuoa5YC0dO
Macuco,pPykL2ZCeWJ,BRA330245,NPuoa5YC0dO
Magé,oyATPyVLoQA,BRA330250,NPuoa5YC0dO
Mangaratiba,ShrqLWu8HNQ,BRA330260,NPuoa5YC0dO
Maricá,zNh3vWsqqcX,BRA330270,NPuoa5YC0dO
Mendes,Q2WOuFcU3O1,BRA330280,NPuoa5YC0dO
Mesquita,NpXr7AfBwsA,BRA330285,NPuoa5YC0dO
Miguel Pereira,jKdGD8utS2a,BRA330290,NPuoa5YC0dO
Miracema,QX3MwwDigUq,BRA330300,NPuoa5YC0dO
Natividade,Z0gwXvUgQHq,BRA330310,NPuoa5YC0dO
Nilópolis,BXbv6syPafI,BRA330320,NPuoa5YC0dO
Niterói,YQh4yiwRUlU,BRA330330,NPuoa5YC0dO
Nova Friburgo,cEgq9lCi6Dp,BRA330340,NPuoa5YC0dO
Nova Iguaçu,atMrNFKRfpD,BRA330350,NPuoa5YC0dO
Paracambi,vK67YlEX9fr,BRA330360,NPuoa5YC0dO
Paraíba do Sul,UxXylPJrNAP,BRA330370,NPuoa5YC0dO
Parati,SWcEQNa0lEN,BRA330380,NPuoa5YC0dO
Paty do Alferes,ZfcmTvf1O4U,BRA330385,NPuoa5YC0dO
Petrópolis,yOjX5uos79W,BRA330390,NPuoa5YC0dO
Pinheiral,WD8i4CKs3HX,BRA330395,NPuoa5YC0dO
Piraí,m5aEIR3c7T1,BRA330400,NPuoa5YC0dO
Porciúncula,XpdBKp5WqcL,BRA330410,NPuoa5YC0dO
Porto Real,CEMQDJGWw47,BRA330411,NPuoa5YC0dO
Quatis,mWxeUmN9HLP,BRA330412,NPuoa5YC0dO
Queimados,PjEzX5igje0,BRA330414,NPuoa5YC0dO
Quissamã,nsHU3ck8crA,BRA330415,NPuoa5YC0dO
Resende,Hu9d8eUcYgm,BRA330420,NPuoa5YC0dO
Rio Bonito,aM7cmkNrFjQ,BRA330430,NPuoa5YC0dO
Rio Claro,XyvLSgPZ15I,BRA330440,NPuoa5YC0dO
Rio das Flores,mJsGAb4W9An,BRA330450,NPuoa5YC0dO
Rio das Ostras,LL4waxqthfY,BRA330452,NPuoa5YC0dO
Rio de Janeiro,QpJ1Cx29kZz,BRA330455,NPuoa5YC0dO
Santa Maria Madalena,a5c45dwmlXW,BRA330460,NPuoa5YC0dO
Santo Antônio de Pádua,LvP9mEZQCHl,BRA330470,NPuoa5YC0dO
São Fidélis,MgdZYTRZjvc,BRA330480,NPuoa5YC0dO
São Francisco de Itabapoa,DZUrRoFDOqH,BRA330475,NPuoa5YC0dO
São Gonçalo,zC5R8niAbCF,BRA330490,NPuoa5YC0dO
São João da Barra,BDfegucOtuq,BRA330500,NPuoa5YC0dO
São João de Meriti,B2edhi0S7pD,BRA330510,NPuoa5YC0dO
São José de Ubá,RQqZAXKAg59,BRA330513,NPuoa5YC0dO
São José do Vale do Rio P,kLJ7Jn4qLBM,BRA330515,NPuoa5YC0dO
São Pedro da Aldeia,Swy7IccT4fS,BRA330520,NPuoa5YC0dO
São Sebastião do Alto,my6Dac6z3Ot,BRA330530,NPuoa5YC0dO
Sapucaia,YV9oI8Wuwrx,BRA330540,NPuoa5YC0dO
Saquarema,MZFKP71PNwK,BRA330550,NPuoa5YC0dO
Seropédica,D906GRwek8v,BRA330555,NPuoa5YC0dO
Silva Jardim,ZnK5d7Xlvfd,BRA330560,NPuoa5YC0dO
Sumidouro,gUauULouc7P,BRA330570,NPuoa5YC0dO
Tanguá,VKYGBBlkytx,BRA330575,NPuoa5YC0dO
Teresópolis,U6XXejxHxuY,BRA330580,NPuoa5YC0dO
Trajano de Moraes,fibqkyws37N,BRA330590,NPuoa5YC0dO
Três Rios,APgA3tdcPcr,BRA330600,NPuoa5YC0dO
Valença,WuQ2q9tB4wr,BRA330610,NPuoa5YC0dO
Varre-Sai,Ex67TQeaomG,BRA330615,NPuoa5YC0dO
Vassouras,zNX5txWaQ0f,BRA330620,NPuoa5YC0dO
Volta Redonda,rN1lxN9fPzv,BRA330630,NPuoa5YC0dO
Acari,k2m1hrYsoXc,BRA240010,dRB64P1Vubq
Açu,jGSEpvWm2xI,BRA240020,dRB64P1Vubq
Afonso Bezerra,FfqRYlxBN3g,BRA240030,dRB64P1Vubq
Água Nova,TwKcqC3omQ1,BRA240040,dRB64P1Vubq
Alexandria,jJU9xrYOCE7,BRA240050,dRB64P1Vubq
Almino Afonso,qICHZCtriRg,BRA240060,dRB64P1Vubq
Alto do Rodrigues,jMBq56u9SsJ,BRA240070,dRB64P1Vubq
Angicos,Ue54PcR6xCT,BRA240080,dRB64P1Vubq
Antônio Martins,tQhhPetS3ks,BRA240090,dRB64P1Vubq
Apodi,Jr7M6DA8LCp,BRA240100,dRB64P1Vubq
Areia Branca,vaKZ1TfubHp,BRA240110,dRB64P1Vubq
Arês,MdrumkWEInL,BRA240120,dRB64P1Vubq
Augusto Severo,OnzIp2D6yDa,BRA240130,dRB64P1Vubq
Baía Formosa,g4bnVi6zj2m,BRA240140,dRB64P1Vubq
Baraúna,W27oyxZ0xqJ,BRA240145,dRB64P1Vubq
Barcelona,UL8p918Ij0o,BRA240150,dRB64P1Vubq
Bento Fernandes,tfOnrmObSKP,BRA240160,dRB64P1Vubq
Bodó,tpSunJcNcxD,BRA240165,dRB64P1Vubq
Bom Jesus,TWsvOyb2jsK,BRA240170,dRB64P1Vubq
Brejinho,Yi27RqKGhZv,BRA240180,dRB64P1Vubq
Caiçara do Norte,DHTJ9cUNfkK,BRA240185,dRB64P1Vubq
Caiçara do Rio do Vento,Moc2Xvc4bQO,BRA240190,dRB64P1Vubq
Caicó,Y88ALBUnIia,BRA240200,dRB64P1Vubq
Campo Redondo,xfz0goQZhdd,BRA240210,dRB64P1Vubq
Canguaretama,DUwgpEKSaUQ,BRA240220,dRB64P1Vubq
Caraúbas,s43GpbDbNnQ,BRA240230,dRB64P1Vubq
Carnaúba dos Dantas,T2tCVlouIMh,BRA240240,dRB64P1Vubq
Carnaubais,An47GfkCDlk,BRA240250,dRB64P1Vubq
Ceará-Mirim,T0lf2t1Ngc8,BRA240260,dRB64P1Vubq
Cerro Corá,yBGxafOiOmO,BRA240270,dRB64P1Vubq
Coronel Ezequiel,R7qSb7olhGv,BRA240280,dRB64P1Vubq
Coronel João Pessoa,PlafMOdqFZp,BRA240290,dRB64P1Vubq
Cruzeta,uL3gMCKrTy8,BRA240300,dRB64P1Vubq
Currais Novos,tieWKvuiN0L,BRA240310,dRB64P1Vubq
Doutor Severiano,ROhS4WvC7l0,BRA240320,dRB64P1Vubq
Encanto,xH3HMhyfTqg,BRA240330,dRB64P1Vubq
Equador,Bgs5RePkrMN,BRA240340,dRB64P1Vubq
Espírito Santo,s5hJH3di9Ym,BRA240350,dRB64P1Vubq
Extremoz,taqP6C6qqX6,BRA240360,dRB64P1Vubq
Felipe Guerra,rOub7Rx6b65,BRA240370,dRB64P1Vubq
Fernando Pedroza,hwfrNpkuUsA,BRA240375,dRB64P1Vubq
Florânia,UpxWGhZA5AM,BRA240380,dRB64P1Vubq
Francisco Dantas,iNBhg7Jnbb0,BRA240390,dRB64P1Vubq
Frutuoso Gomes,cB6zdnZdn2p,BRA240400,dRB64P1Vubq
Galinhos,DM7th9lohmf,BRA240410,dRB64P1Vubq
Goianinha,A82NbGc1GJ3,BRA240420,dRB64P1Vubq
Governador Dix-Sept Rosad,DJnop5J6TBe,BRA240430,dRB64P1Vubq
Grossos,X7Gd2ziuMiU,BRA240440,dRB64P1Vubq
Guamaré,gUjWkk7Mq9W,BRA240450,dRB64P1Vubq
Ielmo Marinho,nR1O1kHyKBI,BRA240460,dRB64P1Vubq
Ipanguaçu,MTWvCsmgI2x,BRA240470,dRB64P1Vubq
Ipueira,btUcC1qsRAl,BRA240480,dRB64P1Vubq
Itajá,JAizN6UffQW,BRA240485,dRB64P1Vubq
Itaú,SSy91lDhsMf,BRA240490,dRB64P1Vubq
Jaçanã,O6Ypr4bSx1z,BRA240500,dRB64P1Vubq
Jandaíra,YhWylMZKZcR,BRA240510,dRB64P1Vubq
Janduís,TzEWLfAv5gm,BRA240520,dRB64P1Vubq
Januário Cicco,pvLitig69io,BRA240530,dRB64P1Vubq
Japi,iJ9HEYMWJaT,BRA240540,dRB64P1Vubq
Jardim de Angicos,dzOMY7DdH8Q,BRA240550,dRB64P1Vubq
Jardim de Piranhas,oiIwEPsbI6f,BRA240560,dRB64P1Vubq
Jardim do Seridó,Uxjnzce6JzK,BRA240570,dRB64P1Vubq
João Câmara,LUBAg73qYcq,BRA240580,dRB64P1Vubq
João Dias,iBgMLNxmt19,BRA240590,dRB64P1Vubq
José da Penha,UWHZtiQO7AH,BRA240600,dRB64P1Vubq
Jucurutu,CAbRTIGBIlp,BRA240610,dRB64P1Vubq
Jundiá,iEUaDxzyiWq,BRA240615,dRB64P1Vubq
Lagoa d'Anta,sv5kN7ZTILG,BRA240620,dRB64P1Vubq
Lagoa de Pedras,XZn5pnhFCCc,BRA240630,dRB64P1Vubq
Lagoa de Velhos,Lnm1S9Q9I6R,BRA240640,dRB64P1Vubq
Lagoa Nova,qSPeIqFKoF9,BRA240650,dRB64P1Vubq
Lagoa Salgada,UTAb46qWuZQ,BRA240660,dRB64P1Vubq
Lajes,XXEAbUOZJAd,BRA240670,dRB64P1Vubq
Lajes Pintadas,Pztu9W5cMf0,BRA240680,dRB64P1Vubq
Lucrécia,KX92HuuLyzF,BRA240690,dRB64P1Vubq
Luís Gomes,Ni0jjO5jkPF,BRA240700,dRB64P1Vubq
Macaíba,DigoM1Ok5Qz,BRA240710,dRB64P1Vubq
Macau,Wf21ZKAvSBY,BRA240720,dRB64P1Vubq
Major Sales,xA3qt4IYUlU,BRA240725,dRB64P1Vubq
Marcelino Vieira,iMsU36k4A2m,BRA240730,dRB64P1Vubq
Martins,uvZdceNxkHU,BRA240740,dRB64P1Vubq
Maxaranguape,Fn2OSNsB16z,BRA240750,dRB64P1Vubq
Messias Targino,xrFnhiWve1R,BRA240760,dRB64P1Vubq
Montanhas,EPILdfvA6Kj,BRA240770,dRB64P1Vubq
Monte Alegre,dYyaPUdJvSX,BRA240780,dRB64P1Vubq
Monte das Gameleiras,rLOEQytDBMY,BRA240790,dRB64P1Vubq
Mossoró,HTKQZ4c6v6w,BRA240800,dRB64P1Vubq
Natal,A6SmJQ9fED9,BRA240810,dRB64P1Vubq
Nísia Floresta,jZwhmgQBRQk,BRA240820,dRB64P1Vubq
Nova Cruz,uKsb5Xzjadw,BRA240830,dRB64P1Vubq
Olho-d'Água do Borges,HC31cJSKLkv,BRA240840,dRB64P1Vubq
Ouro Branco,ro3fpAv6yaw,BRA240850,dRB64P1Vubq
Paraná,gAnz6ZSX4o4,BRA240860,dRB64P1Vubq
Paraú,lkcZA74Twmm,BRA240870,dRB64P1Vubq
Parazinho,QzC7p22WdGy,BRA240880,dRB64P1Vubq
Parelhas,KIouMrp2Wji,BRA240890,dRB64P1Vubq
Parnamirim,jzLApZvRgTu,BRA240325,dRB64P1Vubq
Passa e Fica,qoKc1wbn2kF,BRA240910,dRB64P1Vubq
Passagem,AMTmXllcsF2,BRA240920,dRB64P1Vubq
Patu,Nq05bBK9HJr,BRA240930,dRB64P1Vubq
Pau dos Ferros,YqFNbCMDMO9,BRA240940,dRB64P1Vubq
Pedra Grande,f8fklQPNT0G,BRA240950,dRB64P1Vubq
Pedra Preta,DFuCowQ8nvP,BRA240960,dRB64P1Vubq
Pedro Avelino,RcePYqdr79W,BRA240970,dRB64P1Vubq
Pedro Velho,wqhJVqgyTaQ,BRA240980,dRB64P1Vubq
Pendências,BWR332J4POw,BRA240990,dRB64P1Vubq
Pilões,SqSO48paOOD,BRA241000,dRB64P1Vubq
Poço Branco,aO0tchbvE5u,BRA241010,dRB64P1Vubq
Portalegre,lpyelOWebUd,BRA241020,dRB64P1Vubq
Porto do Mangue,JFpf3CL2uPp,BRA241025,dRB64P1Vubq
Presidente Juscelino,TMAOAHwAbIs,BRA241030,dRB64P1Vubq
Pureza,xBBBf0jvg1r,BRA241040,dRB64P1Vubq
Rafael Fernandes,QEWJHvCkoZM,BRA241050,dRB64P1Vubq
Rafael Godeiro,YfHrH2b1j4h,BRA241060,dRB64P1Vubq
Riacho da Cruz,y3f3DsguNsL,BRA241070,dRB64P1Vubq
Riacho de Santana,qQsCNUqjhtg,BRA241080,dRB64P1Vubq
Riachuelo,OvPi8hoi0p4,BRA241090,dRB64P1Vubq
Rio do Fogo,ZxVk3TSiduk,BRA240895,dRB64P1Vubq
Rodolfo Fernandes,sVZUkr4XFa5,BRA241100,dRB64P1Vubq
Ruy Barbosa,Wq9amfe8CSs,BRA241110,dRB64P1Vubq
Santa Cruz,XdYsZN7lxWX,BRA241120,dRB64P1Vubq
Santa Maria,K7PlXxgYOwD,BRA240933,dRB64P1Vubq
Santana do Matos,uhBS1QHqE9L,BRA241140,dRB64P1Vubq
Santana do Seridó,w2ep9Lkv2Lx,BRA241142,dRB64P1Vubq
Santo Antônio,Nvjul3pOg1p,BRA241150,dRB64P1Vubq
São Bento do Norte,mioCpzi2svf,BRA241160,dRB64P1Vubq
São Bento do Trairí,KnhxUtd5FBS,BRA241170,dRB64P1Vubq
São Fernando,uQHRkp7Rqfa,BRA241180,dRB64P1Vubq
São Francisco do Oeste,Jt1kv2KOUaN,BRA241190,dRB64P1Vubq
São Gonçalo do Amarante,sazT4HmhWcs,BRA241200,dRB64P1Vubq
São João do Sabugi,oQEXmyqcjp2,BRA241210,dRB64P1Vubq
São José de Mipibu,i0hrb9WGhtd,BRA241220,dRB64P1Vubq
São José do Campestre,jMELs3qyKA8,BRA241230,dRB64P1Vubq
São José do Seridó,NIkcOiXD1zG,BRA241240,dRB64P1Vubq
São Miguel,AzXhPK8yZjX,BRA241250,dRB64P1Vubq
São Miguel do Gostoso,nDef34BCHF5,BRA241255,dRB64P1Vubq
São Paulo do Potengi,Mk6tHqJyMmk,BRA241260,dRB64P1Vubq
